Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
0,3081505,119234,316,19.17301992,9.949510803,0.100503359,0.100503359,0.100503359,66,55.64179104,17588.0597,53678,1751,496,191.4388697,62.72494492,0.100503359,0.100503359,0.100503359,599,15.17656766,3087.463696
0,96531,87,363,81.56173426,43.32146495,6.59024511,2.339133238,12.08964461,296,9.208754209,2112.074074,236123,858,2794,77.19357338,23.97107646,12.54160129,2.550725068,12.60707242,307,159.2006472,5131.31068
1,488553,38857,6666,44.92958504,5.143565773,2.299665752,0.571441826,2.297275564,170,396.4327485,14225.17544,58090,6,2963,98.95424086,27.79759634,0.796262414,0.332423044,0.332423044,430,241.6804598,8490.301149
0,11147,1500,474,40.59251241,5.923008807,19.64806445,1.861765207,12.26102921,128,107.4318182,2481.136364,16978,6715,451,0.332423044,0.100503359,0.100503359,0.100503359,3.342998511,1,130,2874
1,48711,22845,932,61.92480424,18.57890109,0.100503359,0.100503359,0.100503359,229,80.34334764,4431.682403,7185698,30,29179,29146.95646,18082.7436,0.100503359,0.100503359,4.502396413,88154,4.061065794,649.1564853
1,4947410,112,26319,1774.213927,830.8994754,0.100503359,0.100503359,0.100503359,7321,26.54419364,3068.022437,78083,679,3680,165.5944836,89.14315641,5.186266845,2.41683137,7.179363785,682,82.98695652,3777.766667
0,2696,1718,20,4.237051754,0.321056672,0.586102452,0.100503359,0.837439237,18,84.94444444,2656.888889,19562,17637,278,572.8748555,390.2936809,27.55204041,7.167556746,32.10190616,1762,23.46929577,1395.845634
0,92462,692,5259,141.5032042,35.28974662,3.787262788,0.596412376,3.041914981,578,97.38593482,4638.421955,203788,1069,5439,1043.235953,558.2136562,20.64364329,1.371207871,22.23138596,3048,59.96437824,1554.076101
1,867,413,52,10.90634919,2.359024069,3.975177064,1.12441792,2.635947157,32,66.91176471,1119.441176,219,148,8,0.758307371,0.100503359,0.100503359,0.100503359,0.100503359,3,205,3922.666667
0,267,352,8,0.301982614,0.100503359,0.334765667,0.100503359,0.566685352,1,92,1299,11147,1500,474,40.59251241,5.923008807,19.64806445,1.861765207,12.26102921,128,107.4318182,2481.136364
1,24437,279,52,12.3557961,7.144266756,2.135767312,0.599382241,4.666364775,50,117.0980392,6075.882353,5941,1615,278,39.58957118,3.866453078,1.515953071,0.100503359,1.281690763,116,63.99152542,2503.949153
1,1674046,24246,16572,1560.770455,561.7978791,4.300411979,1.089386938,3.555193991,5759,33.1578857,2172.985241,671,215,17,0.354378899,0.100503359,0.100503359,0.100503359,0.100503359,1,1,148
0,221001,906,8613,3933.238007,1574.386451,0.339522141,0.100503359,12.7373301,10560,42.96207826,1498.355423,117913,1299,9950,189.7552298,67.31022304,11.29483069,2.567269167,10.9337661,791,185.5420326,5535.939774
1,2014,1943,70,0.75684347,0.100503359,0.334765667,0.100503359,1.328776303,3,74.66666667,2346.333333,2696,1718,20,4.237051754,0.321056672,0.586102452,0.100503359,0.837439237,18,84.94444444,2656.888889
1,828774,904,13109,374.3698693,95.27456119,2.57321391,1.587396589,2.314183668,1539,53.48880358,3771.863084,224146,272,6190,56.72528019,11.85405704,0.100503359,0.100503359,5.782978754,211,54.92523364,7211.663551
0,57840,27137,5245,271.7598603,35.95580416,13.07938778,0.100503359,12.64288125,890,294.1707317,8733.976718,7271,335,417,8.786665588,5.87623095,0.367462556,0.100503359,0.367462556,40,79.125,1841.3
1,3741,1635,242,0.565491078,0.316667661,0.100503359,0.100503359,0.351840144,2,0,7.5,2014,1943,70,0.75684347,0.100503359,0.334765667,0.100503359,1.328776303,3,74.66666667,2346.333333
0,7554,1711,181,21.60186597,3.581661127,6.764657043,1.119726699,4.563246324,85,48.5,1993.627907,580544,2799,7371,296.9782053,135.8314286,15.03302568,4.807179812,8.262063127,1201,87.18377483,3547.782285
0,14843,12352,867,48.53027062,13.19481767,17.88875172,1.848025014,13.93927832,168,184.7117647,10791.74706,4321482,259,32741,7068.594081,3773.248759,2.101994023,0.339522141,10.21653167,25313,11.30328061,1404.195349
1,32342,2622,1061,64.64188177,21.49213085,22.25028766,0.583369585,27.51283755,271,184.2977941,7245.231618,127,106,4,1.093772443,0.100503359,0.367462556,0.100503359,0.623902496,5,105.4,1190
1,3764,703,222,5.270620537,1.601158569,2.338332561,0.100503359,1.59653867,18,139.4444444,4573.888889,49326,42259,1446,0.4523399,0.275537618,0.100503359,0.100503359,0.100503359,2,43,1651.5
0,5941,1615,278,39.58957118,3.866453078,1.515953071,0.100503359,1.281690763,116,63.99152542,2503.949153,15385,673,747,55.99354588,22.32194495,6.946233255,0.341936472,6.503977478,202,152.495098,3286.617647
0,6232,551,221,5.079484188,1.05350499,2.089793752,0.837439237,1.347754718,16,23.17647059,755.1176471,5922518,483,7594,65758.40354,32054.0556,1.61241011,0.100503359,2.631606754,187674,6.015693853,1199.636812
0,32342,2622,1061,64.64188177,21.49213085,22.25028766,0.583369585,27.51283755,271,184.2977941,7245.231618,5996,906,192,15.05020801,3.330828376,0.837168976,0.349326776,0.588345558,68,50.64705882,1483.985294
0,1445520,260,6737,52.17908957,13.56472234,3.463561343,1.062120172,2.771270012,219,260.739726,13653.17352,266407,1592,6734,660.8972631,297.0903327,28.25799996,0.839682343,20.72266499,2376,66.39598997,2706.108187
0,3200,3256,146,0.290192078,0.100503359,0.362150068,0.100503359,0.362150068,1,0,11,541611,2140,10406,2418.369859,981.4598887,13.92558482,0.100503359,32.97302392,8550,59.1202268,4861.4109
0,655,562,33,1.151363202,0.100503359,0.573760547,0.100503359,0.569051638,2,10,602.5,2260661,233,12680,13580.62944,1883.090015,27.18280159,13.09838332,18.34972182,35645,16.87001748,2092.420044
1,99193,69,3950,71.89706829,31.5701689,0.339522141,0.100503359,0.339522141,324,143.9478528,4795.834356,23335,0,1706,0.598150194,0.598150194,0.100503359,0.100503359,0.100503359,1,0,1068
1,21591,1179,228,90.45650585,25.79829175,5.709328648,1.111158822,5.176620024,369,18.44297082,1330.366048,1010,1014,62,0.957689623,0.100503359,1.047017735,0.337131953,0.337131953,4,154.75,1705
0,804394,1370,15143,6881.482996,5013.642295,22.68313126,2.385537974,18.4209812,23958,21.32498769,1413.825398,2745543,7828,22729,349.8196251,107.0810211,0.60409115,0.100503359,2.392201342,1359,55.71822803,3705.916485
1,102116,293,970,1729.451634,763.6597393,30.82997666,8.568366922,93.31157133,4067,12.31026948,1636.379704,224146,272,6190,56.72528019,11.85405704,0.100503359,0.100503359,5.782978754,211,54.92523364,7211.663551
0,67736,30523,1948,48.7654172,14.02911332,12.2462332,0.100503359,9.000103709,190,153.703125,4391.677083,298668,551,6209,493.2563794,206.6605522,4.115212281,0.854539102,3.075462809,2021,75.97009804,3865.446569
1,206818,15196,2513,15.210108,4.314658988,0.100503359,0.100503359,0.100503359,69,321.1884058,17454.11594,177796,0,6870,9.148384108,5.322694593,0.100503359,0.100503359,0.100503359,42,66.61904762,1681.238095
0,655,623,29,1.715286499,0.359533601,0.100503359,0.100503359,0.100503359,8,105.375,2014,1034,934,67,2.055944467,0.436777781,1.144552753,0.359533601,1.398428293,8,290.3333333,4535.333333
1,78083,679,3680,165.5944836,89.14315641,5.186266845,2.41683137,7.179363785,682,82.98695652,3777.766667,285735,276251,3417,19.32758151,7.292015581,0.100503359,0.100503359,0.100503359,60,44.80645161,4144.258065
1,864557,7352,19561,5744.732819,5311.507204,14.29579022,0.351840144,14.76374919,3641,65.87326203,3279.479679,1433,249,113,0.339522141,0.100503359,0.359533601,0.100503359,0.867284683,1,0,0
0,489,473,16,2.215723419,0.538121765,0.100503359,0.100503359,0.362150068,10,91.9,2778.9,196692,2339,4626,710.7490998,310.2197221,9.735097305,5.092675817,17.02822609,2689,39.55689718,2039.958288
0,804394,1370,15143,6881.482996,5013.642295,22.68313126,2.385537974,18.4209812,23958,21.32498769,1413.825398,125512,13701,10873,267.7038326,94.38806804,10.98628644,1.360204649,11.16840455,1063,229.7641597,6728.430826
1,71597,44262,1437,10.40356346,3.36535464,0.591205607,0.100503359,5.074567407,47,72.10638298,2146.893617,182598,1402,3831,145.8449097,74.00295763,23.5491893,0.100503359,15.95324256,567,276.4965157,8038.066202
0,25360,20872,461,1.482593225,0.716815998,1.083654212,1.083654212,2.532744382,7,228.5714286,9940.714286,45589,862,2641,148.8542792,36.99888386,27.88176793,3.333491804,23.86128172,551,127.4042934,2833.847943
0,3525,3115,131,0.100503359,0.100503359,0.100503359,0.100503359,0.100503359,0,0,0,356712,2070,2804,24.82391035,4.468126034,2.144406357,0.605766716,1.627038907,92,258.2553191,8133
1,236123,858,2794,77.19357338,23.97107646,12.54160129,2.550725068,12.60707242,307,159.2006472,5131.31068,592,193,41,0.55948671,0.308149925,1.1058505,0.351840144,0.351840144,2,27.5,528.5
0,20542,635,142,10.99055651,1.454656744,1.095797028,0.598150194,2.077718034,40,35.45238095,2758.52381,4491415,756,29876,4499.996251,2206.571898,26.96692474,12.62828272,29.06982195,16646,22.74772633,2206.420734
1,32342,2622,1061,64.64188177,21.49213085,22.25028766,0.583369585,27.51283755,271,184.2977941,7245.231618,224146,272,6190,56.72528019,11.85405704,0.100503359,0.100503359,5.782978754,211,54.92523364,7211.663551
1,120772,468,6248,660.3840858,145.5393313,5.02997589,2.313890145,6.305116118,2302,60.59658849,2013.164606,11147,1500,474,40.59251241,5.923008807,19.64806445,1.861765207,12.26102921,128,107.4318182,2481.136364
0,5996,906,192,15.05020801,3.330828376,0.837168976,0.349326776,0.588345558,68,50.64705882,1483.985294,864557,7352,19561,5744.732819,5311.507204,14.29579022,0.351840144,14.76374919,3641,65.87326203,3279.479679
0,154830,10613,2910,138.7577424,50.168698,3.5578318,0.341936472,3.81385001,542,126.0718232,6302.39779,9450,1511,470,28.34210552,5.880138366,7.444344915,1.101689955,6.0830651,113,100.0884956,1885.672566
0,725,645,44,4.108298711,0.709693062,1.568909382,0.83470637,1.832664977,15,128.8,2381.466667,131920,364,6974,651.7651338,170.1531444,4.801919843,0.341936472,7.054044163,2335,59.58900634,1840.874419
1,491,90,17,1.004796475,0.34437519,0.100503359,0.100503359,0.337131953,4,25.5,502.5,1199,161,136,2.356036601,1.599649914,0.100503359,0.100503359,0.100503359,11,89.54545455,930.2727273
0,127,36,2,0.100503359,0.100503359,0.100503359,0.100503359,0.34437519,0,0,0,4363,221,165,7.362301949,0.100503359,4.031142365,0.860755107,2.563720818,21,109.6956522,5559.869565
1,739581,10723,1279,102.0267501,96.77131855,1.537321816,1.054358039,3.467753982,432,11.19168591,966.1939954,1720,540,151,5.161848286,1.181624988,2.324112453,0.608895669,3.813660827,14,94.5,1823.428571
0,867,413,52,10.90634919,2.359024069,3.975177064,1.12441792,2.635947157,32,66.91176471,1119.441176,44034,2974,3456,223.9145258,85.60517627,23.68867081,9.26024468,21.05030968,871,332.8233296,9018.235561
0,750,997,29,2.292464513,0.312365991,5.135357861,2.03245874,4.423155794,11,192.3636364,3855.727273,871652,140,13838,133.2133449,56.02774731,2.622550291,1.121160223,2.622550291,562,135.1584507,5187.5
0,7157,73,82,8.691432094,2.642132008,0.346838542,0.100503359,2.593923684,31,29.48387097,4767.290323,265258,209,551,631.9159463,457.6485498,5.460985488,0.100503359,7.498126498,2603,3.826313828,506.6921357
1,405315,128127,6688,131.5976276,23.45387138,7.381612504,0.100503359,7.406416233,568,231.5891608,9587.66958,4189,2094,187,6.697365536,1.425678424,4.48360724,1.332954575,3.773553415,29,79.20689655,2846.793103
0,267,352,8,0.301982614,0.100503359,0.334765667,0.100503359,0.566685352,1,92,1299,102116,293,970,1729.451634,763.6597393,30.82997666,8.568366922,93.31157133,4067,12.31026948,1636.379704
0,4363,221,165,7.362301949,0.100503359,4.031142365,0.860755107,2.563720818,21,109.6956522,5559.869565,1433,249,113,0.339522141,0.100503359,0.359533601,0.100503359,0.867284683,1,0,0
1,3106,3232,47,4.12499755,2.571112801,0.100503359,0.100503359,1.109067979,17,5,531.9444444,254,534,1,3.453648517,0.277305641,0.810484751,0.341936472,1.276666745,12,6.75,573.9166667
0,392738,9364,3354,258.523924,124.4715404,7.471339626,0.595962081,10.99913362,973,41.01621074,3042.892604,57840,27137,5245,271.7598603,35.95580416,13.07938778,0.100503359,12.64288125,890,294.1707317,8733.976718
1,20288,1568,655,34.28379003,21.31720196,1.347967466,0.600714083,1.365921888,157,85.57861635,1928.503145,3893,1059,168,3.260473308,1.051286304,1.100823764,0.100503359,1.100823764,15,95.8,2188.733333
0,10693,935,12,0.634421754,0.367462556,0.367462556,0.100503359,0.367462556,2,50.5,3452.5,739581,10723,1279,102.0267501,96.77131855,1.537321816,1.054358039,3.467753982,432,11.19168591,966.1939954
1,1043,81,40,2.718281338,0.932457738,0.100503359,0.100503359,0.100503359,10,21.5,1412.3,25195,1443,15,1.661163736,0.100503359,0.354378899,0.354378899,5.062816338,4,6,6531
0,489,473,16,2.215723419,0.538121765,0.100503359,0.100503359,0.362150068,10,91.9,2778.9,5342840,33401,19715,173636.239,52349.67421,11.40883937,1.652900203,13.48526577,213718,5.348202643,1230.512781
1,6119,382,417,8.485917699,3.285058478,0.58595537,0.100503359,0.58595537,32,145.65625,2851.40625,2745543,7828,22729,349.8196251,107.0810211,0.60409115,0.100503359,2.392201342,1359,55.71822803,3705.916485
1,119001,119704,2266,63.60326158,17.01068152,11.2328519,0.100503359,6.628896724,206,167.9130435,6161.917874,3525,3115,131,0.100503359,0.100503359,0.100503359,0.100503359,0.100503359,0,0,0
1,182598,1402,3831,145.8449097,74.00295763,23.5491893,0.100503359,15.95324256,567,276.4965157,8038.066202,541611,2140,10406,2418.369859,981.4598887,13.92558482,0.100503359,32.97302392,8550,59.1202268,4861.4109
0,5151,2195,213,23.00439711,13.52950273,4.849392376,2.588298595,4.371197408,95,96.58762887,2232.690722,117913,1299,9950,189.7552298,67.31022304,11.29483069,2.567269167,10.9337661,791,185.5420326,5535.939774
0,9679,322,213,9.60716309,0.310247365,0.100503359,0.100503359,0.100503359,42,26.76190476,1770,1209835,3,12226,86.82008384,18.45810958,0.100503359,0.100503359,0.100503359,390,36.5255102,2729.609694
1,146298,49266,9392,146.3112266,84.45101898,1.308355528,0.100503359,4.035825937,600,54.80230643,1953.62603,254,534,1,3.453648517,0.277305641,0.810484751,0.341936472,1.276666745,12,6.75,573.9166667
0,18365,498,511,2.816191522,1.009008707,0.100503359,0.100503359,0.100503359,13,37.92307692,1415.153846,286,52,9,12.97649674,1.217353202,5.958076623,1.104756642,6.72317871,19,36.55,7214.2
1,12395,13846,70,0.100503359,0.100503359,0.100503359,0.100503359,0.100503359,0,0,0,1288,683,89,7.339550372,0.497858954,4.791707053,0.354378899,3.587627395,28,56.92857143,2029.25
0,508213,554,16338,3619.31077,878.3102338,7.828675702,2.267574259,23.62132386,12453,47.61790808,2314.93336,3302480,550744,20006,936.6361264,206.1017724,41.31718936,0.595962081,42.81370448,3691,69.15087248,3456.096107
0,117913,1299,9950,189.7552298,67.31022304,11.29483069,2.567269167,10.9337661,791,185.5420326,5535.939774,5342840,33401,19715,173636.239,52349.67421,11.40883937,1.652900203,13.48526577,213718,5.348202643,1230.512781
1,628,921,6,3.943848339,0.618590008,4.769929665,0.870136127,2.95323722,8,210.625,14027.5,38,0,0,0.100503359,0.100503359,0.100503359,0.100503359,0.346838542,0,0,0
1,242529,7561,3702,242.6336355,106.6763891,7.198330439,2.040511085,10.07392135,894,63.09899889,8653.065628,127,106,4,1.093772443,0.100503359,0.367462556,0.100503359,0.623902496,5,105.4,1190
1,236123,858,2794,77.19357338,23.97107646,12.54160129,2.550725068,12.60707242,307,159.2006472,5131.31068,1294,431,44,0.555204168,0.100503359,0.100503359,0.100503359,0.595962081,2,836,11447.5
1,9542820,2069,17897,4336.358286,668.5708009,7.37699597,1.838380721,3.113625134,12252,16.38513842,3413.41185,3525,3115,131,0.100503359,0.100503359,0.100503359,0.100503359,0.100503359,0,0,0
1,254,534,1,3.453648517,0.277305641,0.810484751,0.341936472,1.276666745,12,6.75,573.9166667,1010,1014,62,0.957689623,0.100503359,1.047017735,0.337131953,0.337131953,4,154.75,1705
0,209,454,7,0.613409142,0.354378899,0.100503359,0.100503359,0.100503359,2,0.5,9,655,562,33,1.151363202,0.100503359,0.573760547,0.100503359,0.569051638,2,10,602.5
1,71597,44262,1437,10.40356346,3.36535464,0.591205607,0.100503359,5.074567407,47,72.10638298,2146.893617,16978,6715,451,0.332423044,0.100503359,0.100503359,0.100503359,3.342998511,1,130,2874
1,60,146,0,0.356943299,0.100503359,0.339522141,0.100503359,1.119229335,1,172,4592,127,36,2,0.100503359,0.100503359,0.100503359,0.100503359,0.34437519,0,0,0
0,314,398,11,2.911756281,0.503461869,1.546347246,0.332423044,1.333844661,9,16.11111111,495.7777778,132100,56571,1780,388.2107872,13.79012075,25.92191397,0.341936472,17.59384702,804,271.1167076,12786.25184
0,1912232,33395,14891,38159.53861,131.9544457,2.173241402,0.623796778,4.143115243,21964,19.24536275,1027.420978,158467,154157,1590,299.6078791,80.19028639,0.100503359,0.100503359,0.100503359,791,122.252802,11514.81196
0,146298,49266,9392,146.3112266,84.45101898,1.308355528,0.100503359,4.035825937,600,54.80230643,1953.62603,285735,276251,3417,19.32758151,7.292015581,0.100503359,0.100503359,0.100503359,60,44.80645161,4144.258065
1,57840,27137,5245,271.7598603,35.95580416,13.07938778,0.100503359,12.64288125,890,294.1707317,8733.976718,1641075,695,14343,5237.291049,1080.583726,17.63611167,3.392829961,6.622205864,15102,9.583602027,1249.680529
0,628,921,6,3.943848339,0.618590008,4.769929665,0.870136127,2.95323722,8,210.625,14027.5,131920,364,6974,651.7651338,170.1531444,4.801919843,0.341936472,7.054044163,2335,59.58900634,1840.874419
1,513424,6,10043,755.6325931,364.7131373,4.765334887,0.586102452,6.59206719,3166,22.89159638,1386.830366,20,7,2,7.690823732,0.277305641,1.33150798,0.100503359,2.830626801,6,2,96.16666667
0,356712,2070,2804,24.82391035,4.468126034,2.144406357,0.605766716,1.627038907,92,258.2553191,8133,1404323,563,20057,967.7206417,579.4311277,4.473798492,0.805680232,6.24180594,4027,57.64383892,3201.293706
0,224146,272,6190,56.72528019,11.85405704,0.100503359,0.100503359,5.782978754,211,54.92523364,7211.663551,57840,27137,5245,271.7598603,35.95580416,13.07938778,0.100503359,12.64288125,890,294.1707317,8733.976718
0,804394,1370,15143,6881.482996,5013.642295,22.68313126,2.385537974,18.4209812,23958,21.32498769,1413.825398,6232,551,221,5.079484188,1.05350499,2.089793752,0.837439237,1.347754718,16,23.17647059,755.1176471
1,48711,22845,932,61.92480424,18.57890109,0.100503359,0.100503359,0.100503359,229,80.34334764,4431.682403,725,645,44,4.108298711,0.709693062,1.568909382,0.83470637,1.832664977,15,128.8,2381.466667
0,6984,751,296,8.009802695,3.12036109,0.588247021,0.34437519,0.595711975,30,199.3939394,6553.181818,13957,8405,222,7.339241399,0.330103847,6.227028336,1.084127575,3.549711748,21,190.4761905,4674.666667
1,5317,630,220,41.7420097,21.80153463,2.886292369,0.100503359,4.918986447,150,153.3157895,7271.519737,12932,1277,1079,5.378226293,1.227799854,0.100503359,0.100503359,0.100503359,21,109.826087,1480.695652
1,154830,10613,2910,138.7577424,50.168698,3.5578318,0.341936472,3.81385001,542,126.0718232,6302.39779,2403,1,75,40.23655336,31.45870835,51.62000484,0.100503359,42.63042631,147,10.02721088,1486.306122
0,655,562,33,1.151363202,0.100503359,0.573760547,0.100503359,0.569051638,2,10,602.5,1433,249,113,0.339522141,0.100503359,0.359533601,0.100503359,0.867284683,1,0,0
1,708,631,26,18.77670307,5.999680593,7.747919476,4.967946648,10.6918785,52,33.20754717,876.4339623,1043,81,40,2.718281338,0.932457738,0.100503359,0.100503359,0.100503359,10,21.5,1412.3
1,102116,293,970,1729.451634,763.6597393,30.82997666,8.568366922,93.31157133,4067,12.31026948,1636.379704,3166413,276,603,1253.345429,980.1209265,12.96342523,2.380018078,100.5377967,4801,7.906173842,1694.698822
1,220242,357,1062,452.5472807,140.0075344,13.43902206,3.043693264,13.64798201,1796,13.66191781,1375.807671,1010,1014,62,0.957689623,0.100503359,1.047017735,0.337131953,0.337131953,4,154.75,1705
0,1570,1473,116,3.24969307,1.211615073,1.163027661,0.367462556,1.419467601,12,42.41666667,520,1310,69,75,1.430059868,1.205028429,0.573760547,0.337131953,0.817632378,6,17.83333333,403.8333333
1,263614,759,8805,110.4102599,26.55712327,1.623833794,0.100503359,1.118621468,454,96.04357298,2606.679739,627,1993,3,2.22317887,0.327807842,7.049858656,1.295936763,4.05226713,9,14.55555556,338.7777778
1,1525260,747,41582,3316.259533,1401.939767,8.257135962,6.558355731,22.44319112,12203,57.95732839,2352.647334,638283,150,1492,20677.88345,5606.964451,1.326086999,0.100503359,33.68290205,56196,0.947575406,480.5420134
1,173872,2804,16328,346.5474983,85.7971307,6.812973884,1.337915226,7.574686688,1323,268.1329827,9307.214876,7147,737,112,2.332989727,0.71455634,0.862129981,0.100503359,1.357588703,11,13.27272727,520.1818182
1,2273871,4524,11946,6782.405338,2944.524245,12.95572329,2.791860977,66.2062083,21678,6.859364312,1113.202016,1352348,331,15647,19129.84866,14552.73399,2.065418033,0.580955254,16.2815025,52580,3.092447697,597.5636364
1,392738,9364,3354,258.523924,124.4715404,7.471339626,0.595962081,10.99913362,973,41.01621074,3042.892604,1043,974,31,0.100503359,0.100503359,1.134269524,0.100503359,1.637349347,0,0,0
0,272,733,5,1.566738198,0.346838542,1.574398779,0.337131953,1.052308108,6,28.5,554.5,1634478,12567,38425,12725.70972,4935.335415,21.75985933,7.262186383,16.69141777,23939,24.4788244,2299.088294
0,1354,375,22,12.85534197,6.214199544,3.226600505,1.537883539,3.251456476,35,43.31428571,1991.171429,57840,27137,5245,271.7598603,35.95580416,13.07938778,0.100503359,12.64288125,890,294.1707317,8733.976718
1,41367,71,717,32.54965274,16.52784586,4.590730462,1.587365184,10.83237551,122,14.99186992,2044.910569,185616,1001,15117,266.0138739,54.34523042,13.11190375,0.334765667,13.66517257,928,172.9862288,5321.646186
1,49379,5748,1676,131.7005213,20.56250071,7.287204749,1.581974984,6.054544049,534,142.7592593,5577.792593,2197,1698,100,14.30975494,0.26864057,0.100503359,0.100503359,0.100503359,55,129.0909091,2611
1,34463,29808,1689,15.43049762,3.984028805,8.204331198,0.332423044,6.988814957,66,75.53030303,1916.893939,565,613,34,11.7772064,1.050486116,5.644562091,1.866505408,5.865445093,34,76.5,2505.852941
1,1294,431,44,0.555204168,0.100503359,0.100503359,0.100503359,0.595962081,2,836,11447.5,335,469,16,0.100503359,0.100503359,0.100503359,0.100503359,0.100503359,0,0,0
1,242529,7561,3702,242.6336355,106.6763891,7.198330439,2.040511085,10.07392135,894,63.09899889,8653.065628,127,36,2,0.100503359,0.100503359,0.100503359,0.100503359,0.34437519,0,0,0
1,65264,956,2672,226.7635499,72.14540532,3.781664532,2.047937242,3.063719197,887,68.70819304,1766.30752,1607541,93,9876,389.5331197,217.6284422,0.359533601,0.100503359,0.849790132,1706,9.979033197,774.3989517
0,138235,780,1415,267.4365113,128.7078828,32.38155115,3.495342668,26.6084698,852,27.47856315,4345.216686,5922518,483,7594,65758.40354,32054.0556,1.61241011,0.100503359,2.631606754,187674,6.015693853,1199.636812
0,220242,357,1062,452.5472807,140.0075344,13.43902206,3.043693264,13.64798201,1796,13.66191781,1375.807671,3893,1059,168,3.260473308,1.051286304,1.100823764,0.100503359,1.100823764,15,95.8,2188.733333
0,146298,49266,9392,146.3112266,84.45101898,1.308355528,0.100503359,4.035825937,600,54.80230643,1953.62603,45589,862,2641,148.8542792,36.99888386,27.88176793,3.333491804,23.86128172,551,127.4042934,2833.847943
1,1043,81,40,2.718281338,0.932457738,0.100503359,0.100503359,0.100503359,10,21.5,1412.3,223,168,9,0.349326776,0.349326776,0.100503359,0.100503359,0.100503359,1,77,3047
0,1834007,773,30622,1674.266909,388.4264272,29.3318518,7.308293446,17.65970962,6261,53.22601447,2662.894778,4321482,259,32741,7068.594081,3773.248759,2.101994023,0.339522141,10.21653167,25313,11.30328061,1404.195349
1,268170,2087,7870,48.07371982,6.383898519,0.356943299,0.356943299,0.356943299,207,29.91469194,915.3270142,6119,382,417,8.485917699,3.285058478,0.58595537,0.100503359,0.58595537,32,145.65625,2851.40625
0,9809,1497,634,9.491706865,2.556261669,3.041132477,0.827535565,3.019397141,39,113.975,2737.025,4405,218,253,1.369935647,0.100503359,0.100503359,0.100503359,0.100503359,5,70.6,1448.8
0,267,352,8,0.301982614,0.100503359,0.334765667,0.100503359,0.566685352,1,92,1299,3914,1439,165,2.404212204,1.16194603,0.100503359,0.100503359,0.100503359,9,18.77777778,899
1,470926,322,7095,1005.888413,440.8246812,6.196929416,2.897666238,17.97128034,3999,39.06679861,2468.15141,1205166,3329,378,55.79500987,24.71600519,1.557779248,0.334765667,2.511536377,177,55.48333333,62386.91667
0,690097,67745,11680,835.0865576,126.6465857,20.50784707,0.100503359,20.50784707,3434,41.68135984,3031.496687,7360339,95,43590,12473.15006,9597.001073,5.323947293,1.353623527,8.266238728,46906,7.320319919,838.4865891
1,263614,759,8805,110.4102599,26.55712327,1.623833794,0.100503359,1.118621468,454,96.04357298,2606.679739,117913,1299,9950,189.7552298,67.31022304,11.29483069,2.567269167,10.9337661,791,185.5420326,5535.939774
1,57840,27137,5245,271.7598603,35.95580416,13.07938778,0.100503359,12.64288125,890,294.1707317,8733.976718,126738,779,4115,171.8195552,37.29428527,4.411322664,1.530222492,4.202882585,690,126.0441595,3627.968661
0,298668,551,6209,493.2563794,206.6605522,4.115212281,0.854539102,3.075462809,2021,75.97009804,3865.446569,17842623,46964,90405,16377.1729,5728.958951,0.362150068,0.100503359,1.608248058,61013,10.57403878,1376.618332
1,1097135,830,10591,73.16567738,19.8983664,0.100503359,0.100503359,0.351840144,288,13.70989761,762.6143345,8120,710,959,7.368642902,2.088374797,1.59879786,0.595812012,1.332849444,29,205.5333333,4302.466667
0,4189,2094,187,6.697365536,1.425678424,4.48360724,1.332954575,3.773553415,29,79.20689655,2846.793103,53678,1751,496,191.4388697,62.72494492,0.100503359,0.100503359,0.100503359,599,15.17656766,3087.463696
1,7360339,95,43590,12473.15006,9597.001073,5.323947293,1.353623527,8.266238728,46906,7.320319919,838.4865891,6119,382,417,8.485917699,3.285058478,0.58595537,0.100503359,0.58595537,32,145.65625,2851.40625
1,7360339,95,43590,12473.15006,9597.001073,5.323947293,1.353623527,8.266238728,46906,7.320319919,838.4865891,120772,468,6248,660.3840858,145.5393313,5.02997589,2.313890145,6.305116118,2302,60.59658849,2013.164606
1,405315,128127,6688,131.5976276,23.45387138,7.381612504,0.100503359,7.406416233,568,231.5891608,9587.66958,9679,322,213,9.60716309,0.310247365,0.100503359,0.100503359,0.100503359,42,26.76190476,1770
0,130878,5409,378,14.44166406,5.673753982,0.875213638,0.100503359,26.19189303,51,18.90196078,4006.686275,9679,322,213,9.60716309,0.310247365,0.100503359,0.100503359,0.100503359,42,26.76190476,1770
1,598,600,11,12.53297639,0.100503359,3.069584115,0.100503359,2.764762084,30,53.63636364,1453.636364,15002,1945,670,98.50741684,20.95770893,25.64641411,0.839508908,23.35146241,350,83.4039548,3133.562147
0,47006,7814,3646,80.42457509,23.25925493,4.502351131,0.100503359,5.527498266,312,199.3955696,4093.158228,1445520,260,6737,52.17908957,13.56472234,3.463561343,1.062120172,2.771270012,219,260.739726,13653.17352
